Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T052_010,SE_T052_011,SE_T052_012,SE_T052_013,SE_T052_014,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006
39013,05000US39013,"Belmont County, Ohio","Belmont County, Ohio",oh,50,0,ACSSF,19,,,,,39,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69793,69793,131.1582,532.1285133,15914,1277,1782,87,688,603,807,145,1341,965,74,4091,1553,2501,13792,994,3633,917,100,1397,529,651,1589,3365,17,35,306,259,15914,11988,2169,1050,707,0,13792,9311,2130,650,1687,14
39015,05000US39015,"Brown County, Ohio","Brown County, Ohio",oh,50,0,ACSSF,20,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44464,44464,90.7399,490.0159723,9442,1054,894,38,262,296,552,184,643,474,38,1939,1928,1140,8818,893,2033,813,47,829,271,510,892,1793,12,50,370,305,9442,6984,874,1193,388,3,8818,5983,1410,626,782,17
39017,05000US39017,"Butler County, Ohio","Butler County, Ohio",oh,50,0,ACSSF,21,,,,,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371154,371154,794.6677,467.0556311,91495,14599,15873,485,2307,4832,4022,1108,9717,6927,179,11445,10116,9885,84039,10779,22366,3998,535,6446,1693,4427,9264,18917,43,490,3093,1988,91495,71732,8466,7252,3976,69,84039,60310,11399,3801,8502,27
39019,05000US39019,"Carroll County, Ohio","Carroll County, Ohio",oh,50,0,ACSSF,22,,,,,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28539,28539,72.32226,394.6088028,6808,744,545,0,84,159,407,34,526,411,32,1522,1225,1119,5567,645,1076,364,10,664,159,259,605,1148,22,19,335,261,6808,4921,533,1062,278,14,5567,3890,614,468,575,20
39021,05000US39021,"Champaign County, Ohio","Champaign County, Ohio",oh,50,0,ACSSF,23,,,,,39,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39628,39628,92.4443,428.6689452,9375,1342,984,62,253,351,372,124,702,611,79,1437,1881,1177,8404,1001,1652,445,87,592,208,470,793,1709,0,87,1040,320,9375,6988,984,921,482,0,8404,5240,1564,506,1094,0
39023,05000US39023,"Clark County, Ohio","Clark County, Ohio",oh,50,0,ACSSF,24,,,,,39,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137303,137303,345.4398,397.4729767,29775,3604,3768,369,727,1358,1672,361,2732,2113,236,4237,4635,3963,28703,2741,6751,1680,303,1973,861,1724,3328,6311,152,165,1955,759,29775,21667,3436,2820,1783,69,28703,18623,4479,1386,4133,82
39025,05000US39025,"Clermont County, Ohio","Clermont County, Ohio",oh,50,0,ACSSF,25,,,,,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199450,199450,441.1635,452.0999727,51033,8389,7728,348,1210,2135,2069,519,5863,3947,58,8219,5747,4801,45155,6087,11688,2040,289,3063,990,2888,5114,9842,16,394,1633,1111,51033,40150,3855,4901,2067,60,45155,32719,5421,2513,4407,95
39027,05000US39027,"Clinton County, Ohio","Clinton County, Ohio",oh,50,0,ACSSF,26,,,,,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41871,41871,102.4531,408.6844449,9659,1053,1341,28,189,341,586,65,849,703,93,1632,1384,1395,8662,1050,1613,352,45,666,289,306,1164,2107,21,13,664,372,9659,7107,1015,1003,512,22,8662,6248,1220,442,746,6
39029,05000US39029,"Columbiana County, Ohio","Columbiana County, Ohio",oh,50,0,ACSSF,27,,,,,39,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106622,106622,200.4575,531.8933184,25002,2907,2159,133,650,953,1269,341,1911,1205,165,4339,4661,4309,21459,1864,4663,1653,252,1915,539,1216,2817,4702,43,111,1059,625,25002,19445,1908,2541,1056,52,21459,14872,2816,1391,2343,37
39031,05000US39031,"Coshocton County, Ohio","Coshocton County, Ohio",oh,50,0,ACSSF,28,,,,,39,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36768,36768,65.2015,563.9134328,8590,890,558,55,157,154,446,44,535,464,308,1782,1806,1391,6698,459,1549,678,7,634,229,374,589,1275,9,23,557,315,8590,6378,649,1084,416,63,6698,4309,1087,431,862,9
39033,05000US39033,"Crawford County, Ohio","Crawford County, Ohio",oh,50,0,ACSSF,29,,,,,39,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43036,43036,107.1117,401.7860284,9137,950,881,49,395,302,378,51,647,563,121,1606,1880,1314,8727,915,1997,494,103,792,177,389,756,1727,38,42,952,345,9137,7008,1035,858,221,15,8727,6173,1158,364,1023,9
39035,05000US39035,"Cuyahoga County, Ohio","Cuyahoga County, Ohio",oh,50,0,ACSSF,30,,,,,39,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267513,1267513,2772.393,457.1908874,283941,45427,58621,2647,8813,14932,13558,4171,29171,22732,334,30806,26308,26421,291178,38984,79944,17379,3316,19172,8418,14814,29599,61910,142,1429,10288,5783,283941,198762,32421,27192,25203,363,291178,186578,41443,14833,48090,234
39037,05000US39037,"Darke County, Ohio","Darke County, Ohio",oh,50,0,ACSSF,31,,,,,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52537,52537,87.8398,598.1002167,12424,1457,1041,28,203,373,463,79,1056,440,289,2469,2489,2037,11017,976,2232,829,57,827,290,483,1227,2085,144,81,1244,542,12424,9431,822,1815,331,25,11017,7728,1348,594,1248,99
39039,05000US39039,"Defiance County, Ohio","Defiance County, Ohio",oh,50,0,ACSSF,32,,,,,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38795,38795,94.28627,411.4597102,9367,866,1085,14,178,411,452,36,664,542,197,1573,2060,1289,8549,729,1943,374,128,676,206,344,1055,1850,67,83,769,325,9367,7443,805,656,447,16,8549,5711,1197,526,1106,9
39041,05000US39041,"Delaware County, Ohio","Delaware County, Ohio",oh,50,0,ACSSF,33,,,,,39,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181821,181821,410.3407,443.0976761,49081,13595,10892,143,1640,1524,1283,386,6989,3094,131,4686,2249,2469,42761,9405,13945,1201,254,1680,479,1913,4312,7992,77,111,776,616,49081,34416,5865,5972,2812,16,42761,27047,7336,3285,5071,22
39043,05000US39043,"Erie County, Ohio","Erie County, Ohio",oh,50,0,ACSSF,34,,,,,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76416,76416,303.771,251.5579099,17721,1944,2512,80,617,1433,970,306,1644,881,114,2634,2565,2021,17958,1814,4299,764,274,1703,847,799,1903,3756,8,87,1271,433,17721,13175,1825,1785,927,9,17958,11688,2794,1204,2262,10
39045,05000US39045,"Fairfield County, Ohio","Fairfield County, Ohio",oh,50,0,ACSSF,35,,,,,39,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148067,148067,293.5443,504.4110475,36366,6482,5030,150,1824,1819,1121,262,4116,2887,233,5693,2943,3806,33202,4376,8968,1481,317,2883,493,1989,3479,7184,73,105,1085,769,36366,25735,5059,3879,1658,35,33202,21105,6251,1888,3890,68
39047,05000US39047,"Fayette County, Ohio","Fayette County, Ohio",oh,50,0,ACSSF,36,,,,,39,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28875,28875,71.05828,406.3565885,6533,962,522,73,267,325,307,92,517,425,176,847,1142,878,5778,477,1175,428,47,487,94,243,998,1262,0,28,390,149,6533,4663,723,868,258,21,5778,4011,992,315,457,3
39049,05000US39049,"Franklin County, Ohio","Franklin County, Ohio",oh,50,0,ACSSF,37,,,,,39,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197592,1197592,2250.317,532.188214,305576,53661,65773,2644,8497,16959,12235,4506,32216,29884,474,29985,19039,29703,295531,45363,81016,14666,2392,18430,6799,14985,28841,65611,216,1370,8512,7330,305576,221351,41401,24935,17623,266,295531,194104,51060,14514,35567,286
39051,05000US39051,"Fulton County, Ohio","Fulton County, Ohio",oh,50,0,ACSSF,38,,,,,39,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42541,42541,104.9249,405.4425704,10451,1415,1075,24,150,234,419,57,927,593,60,2148,1695,1654,9788,976,2284,548,45,823,267,497,1014,2002,8,79,877,368,10451,7781,866,1313,488,3,9788,6355,1472,614,1328,19
39053,05000US39053,"Gallia County, Ohio","Gallia County, Ohio",oh,50,0,ACSSF,39,,,,,39,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30763,30763,65.94,466.5301368,6034,608,657,41,148,198,287,69,505,324,74,1116,1023,984,5445,464,1592,370,57,293,253,384,638,1073,0,15,205,101,6034,4457,570,598,390,19,5445,3423,892,252,876,2
39055,05000US39055,"Geauga County, Ohio","Geauga County, Ohio",oh,50,0,ACSSF,40,,,,,39,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93819,93819,234.4513,400.164078,24619,4785,3998,111,627,591,1266,228,2960,1404,213,4555,2244,1637,21015,3200,6051,721,160,1189,540,966,2474,4449,96,149,674,346,24619,16360,2029,4746,1420,64,21015,13529,2529,2049,2872,36
39057,05000US39057,"Greene County, Ohio","Greene County, Ohio",oh,50,0,ACSSF,41,,,,,39,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163313,163313,394.7338,413.7294474,38552,7301,9731,171,1175,1739,1415,454,3594,2622,145,4020,3116,3069,35957,5150,10581,1270,246,2966,698,1857,4115,7058,46,187,1183,600,38552,23676,8435,3847,2520,74,35957,21411,7445,2027,4981,93
39059,05000US39059,"Guernsey County, Ohio","Guernsey County, Ohio",oh,50,0,ACSSF,42,,,,,39,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39794,39794,76.19667,522.2537865,8765,737,922,70,266,330,279,91,916,411,108,1602,1616,1417,7600,601,2072,539,57,502,282,505,733,1522,19,16,508,244,8765,6459,902,1026,345,33,7600,4520,1410,584,1078,8
39061,05000US39061,"Hamilton County, Ohio","Hamilton County, Ohio",oh,50,0,ACSSF,43,,,,,39,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803272,803272,1978.94,405.9102915,191869,34304,37606,1578,5413,10976,9693,3039,21205,15628,147,20438,14573,17269,187149,26580,52881,10039,1515,13561,4617,9537,19367,38059,125,668,5813,4387,191869,140922,18460,18701,13497,289,187149,125629,22309,10513,28503,195
39063,05000US39063,"Hancock County, Ohio","Hancock County, Ohio",oh,50,0,ACSSF,44,,,,,39,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75290,75290,141.6936,531.3577916,19069,3112,2653,82,349,905,716,143,1367,1210,57,2697,2844,2934,17757,2692,3519,739,47,2022,546,813,1447,3484,23,27,1565,833,19069,14893,1273,1785,1098,20,17757,12988,1757,731,2281,0
39065,05000US39065,"Hardin County, Ohio","Hardin County, Ohio",oh,50,0,ACSSF,45,,,,,39,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31826,31826,67.65662,470.4047988,6791,683,887,56,173,320,238,56,567,343,70,770,1458,1170,6705,452,1282,397,30,725,228,372,849,1304,0,53,761,252,6791,4995,655,696,445,0,6705,4763,898,315,722,7
39067,05000US39067,"Harrison County, Ohio","Harrison County, Ohio",oh,50,0,ACSSF,46,,,,,39,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15698,15698,39.01686,402.3388278,3766,334,271,21,83,90,125,37,210,212,16,1151,589,627,3056,289,706,323,9,176,134,171,361,673,0,4,115,95,3766,2834,486,358,58,30,3056,2160,527,151,198,20
39069,05000US39069,"Henry County, Ohio","Henry County, Ohio",oh,50,0,ACSSF,47,,,,,39,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28074,28074,67.48392,416.0102302,7130,915,669,38,135,255,279,50,471,284,57,1302,1451,1224,6186,614,1596,528,27,473,158,295,443,1157,0,45,471,379,7130,5500,670,661,282,17,6186,3892,939,284,1062,9
39071,05000US39071,"Highland County, Ohio","Highland County, Ohio",oh,50,0,ACSSF,48,,,,,39,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43266,43266,78.22687,553.0836436,9237,950,738,66,171,245,330,48,699,502,119,2309,1604,1456,7127,685,1674,515,24,610,215,323,885,1144,0,98,625,329,9237,6970,751,1162,331,23,7127,4818,1258,434,608,9
39073,05000US39073,"Hocking County, Ohio","Hocking County, Ohio",oh,50,0,ACSSF,49,,,,,39,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29111,29111,69.09422,421.3231938,6632,639,694,74,178,209,425,83,549,469,48,1579,774,911,5704,625,1660,448,64,336,254,274,629,940,0,3,296,175,6632,4697,827,732,328,48,5704,3169,1364,406,758,7
39075,05000US39075,"Holmes County, Ohio","Holmes County, Ohio",oh,50,0,ACSSF,50,,,,,39,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43176,43176,102.1837,422.53317,11114,1568,448,42,77,151,329,32,873,468,286,2340,2760,1740,7221,511,1034,341,0,819,519,318,807,1502,67,21,882,400,11114,8157,338,2308,229,82,7221,5007,792,610,755,57
39077,05000US39077,"Huron County, Ohio","Huron County, Ohio",oh,50,0,ACSSF,51,,,,,39,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59186,59186,120.4204,491.4947992,13921,1178,1318,50,431,324,548,84,862,655,315,2754,2808,2594,12901,1101,2651,926,26,1222,279,592,1493,2638,141,94,1117,621,13921,10891,1000,1439,577,14,12901,9069,1842,648,1322,20
39079,05000US39079,"Jackson County, Ohio","Jackson County, Ohio",oh,50,0,ACSSF,52,,,,,39,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32952,32952,78.40042,420.303884,6805,582,969,15,299,252,387,74,363,295,117,1374,906,1172,6285,555,1902,452,18,292,111,254,651,1248,20,59,457,266,6805,4752,1029,653,371,0,6285,3663,1397,187,1013,25
39081,05000US39081,"Jefferson County, Ohio","Jefferson County, Ohio",oh,50,0,ACSSF,53,,,,,39,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68510,68510,167.7815,408.3286131,14436,1452,1796,138,560,495,853,285,1125,758,25,3080,1781,2088,13573,1169,3320,1163,141,1299,361,811,1636,3083,5,72,324,189,14436,10717,1559,1203,909,48,13573,9292,1777,783,1679,42
39083,05000US39083,"Knox County, Ohio","Knox County, Ohio",oh,50,0,ACSSF,54,,,,,39,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61063,61063,116.201,525.494376,15100,2034,1982,99,302,501,611,128,1220,959,148,2831,2220,2065,12663,1544,2893,703,137,1141,427,751,1047,2736,23,63,869,329,15100,10410,1599,2279,794,18,12663,7995,1891,863,1881,33
39085,05000US39085,"Lake County, Ohio","Lake County, Ohio",oh,50,0,ACSSF,55,,,,,39,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229602,229602,1009.271,227.49281,59043,9282,10050,265,1823,2488,2593,525,6432,3791,149,7820,8733,5092,56874,7255,14425,2381,431,4155,1122,3196,6189,13510,10,207,2701,1292,59043,45804,5029,5304,2861,45,56874,40295,6160,2321,8057,41
39087,05000US39087,"Lawrence County, Ohio","Lawrence County, Ohio",oh,50,0,ACSSF,56,,,,,39,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62100,62100,136.974,453.3705392,12566,1244,1591,213,340,515,584,186,1291,773,52,2231,1890,1656,11790,1489,3133,890,37,1058,284,444,1105,2579,0,125,483,163,12566,9496,1374,936,760,0,11790,7762,2136,528,1364,0
39089,05000US39089,"Licking County, Ohio","Licking County, Ohio",oh,50,0,ACSSF,57,,,,,39,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167911,167911,246.0234,682.5001506,41677,6569,6075,242,1394,1558,2066,428,3926,3950,237,6809,3917,4506,39529,5606,9460,1897,295,2818,983,2047,3951,9604,135,259,1321,1153,41677,29674,4751,4766,2416,70,39529,25835,6129,2323,5222,20
39091,05000US39091,"Logan County, Ohio","Logan County, Ohio",oh,50,0,ACSSF,58,,,,,39,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45564,45564,99.39153,458.4293796,10923,1276,1268,31,233,322,548,73,502,631,148,2011,2283,1597,9451,1000,1948,491,108,732,200,321,856,1913,51,69,1227,535,10923,8287,908,1292,422,14,9451,6546,1092,604,1192,17
39093,05000US39093,"Lorain County, Ohio","Lorain County, Ohio",oh,50,0,ACSSF,59,,,,,39,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302465,302465,615.8911,491.1014074,69339,10079,10212,368,2272,3219,3044,932,6491,4651,215,10336,10331,7189,68371,7943,17129,3989,664,5295,1729,3688,7637,14538,132,438,3619,1570,69339,51551,7731,5900,4103,54,68371,45308,10084,3345,9524,110
39095,05000US39095,"Lucas County, Ohio","Lucas County, Ohio",oh,50,0,ACSSF,60,,,,,39,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438167,438167,1285.493,340.8551267,96500,11936,15437,889,3440,5508,4711,1449,9615,6628,468,12340,11817,12262,96357,10177,24872,5853,1035,8315,2706,5108,10571,19614,68,408,4725,2905,96500,70469,10833,8556,6460,182,96357,64254,13700,4562,13697,144
39097,05000US39097,"Madison County, Ohio","Madison County, Ohio",oh,50,0,ACSSF,61,,,,,39,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43326,43326,92.99918,465.8750604,10063,1485,1106,23,430,420,565,60,750,709,152,1873,1329,1161,8348,884,1968,409,134,460,154,476,767,2201,25,13,564,293,10063,7171,1302,1129,461,0,8348,5456,1584,477,818,13
39099,05000US39099,"Mahoning County, Ohio","Mahoning County, Ohio",oh,50,0,ACSSF,62,,,,,39,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235809,235809,572.876,411.623121,51134,6310,7116,458,1649,2518,2353,820,6171,3145,296,7596,6307,6395,50695,4721,13058,3288,450,4461,1476,2633,6495,10198,57,172,2359,1327,51134,37678,5684,5107,2603,62,50695,34620,6967,2727,6309,72
39101,05000US39101,"Marion County, Ohio","Marion County, Ohio",oh,50,0,ACSSF,63,,,,,39,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66171,66171,163.888,403.7574105,13915,1507,1627,75,396,598,735,98,775,898,170,2104,2903,2029,12150,1170,2965,813,162,869,347,628,1063,2431,13,26,1284,379,13915,10468,1529,1177,723,18,12150,8116,1850,512,1658,14
39103,05000US39103,"Medina County, Ohio","Medina County, Ohio",oh,50,0,ACSSF,64,,,,,39,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174091,174091,413.167,421.357492,46748,8857,7319,166,1249,1681,1524,487,5949,3050,111,7164,4522,4669,41325,5928,10893,2130,200,3013,796,2047,4625,9011,40,378,1233,1031,46748,34738,4803,5092,2085,30,41325,28516,5656,2465,4643,45
39105,05000US39105,"Meigs County, Ohio","Meigs County, Ohio",oh,50,0,ACSSF,65,,,,,39,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23564,23564,54.78745,430.0984993,4475,345,459,11,178,174,198,33,384,120,21,1225,604,723,4085,323,1184,306,22,375,68,196,425,876,34,28,118,130,4475,3020,838,456,152,9,4085,2323,1032,281,437,12
39107,05000US39107,"Mercer County, Ohio","Mercer County, Ohio",oh,50,0,ACSSF,66,,,,,39,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40789,40789,88.20219,462.4487959,10900,1303,903,2,91,280,450,82,736,640,190,1944,2573,1706,9482,898,1950,409,18,877,340,429,705,2141,43,21,1317,334,10900,8548,757,1386,201,8,9482,6710,1199,667,894,12
39109,05000US39109,"Miami County, Ohio","Miami County, Ohio",oh,50,0,ACSSF,67,,,,,39,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103145,103145,253.6892,406.5802189,25690,3348,3677,74,494,878,1005,164,2210,1726,79,4202,4506,3327,22594,2274,5311,1177,279,1853,563,1123,2467,4666,3,38,1975,865,25690,19898,2050,2579,1147,16,22594,15242,3442,1283,2488,139
39111,05000US39111,"Monroe County, Ohio","Monroe County, Ohio",oh,50,0,ACSSF,68,,,,,39,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14590,14590,32.01519,455.7212033,3141,189,343,20,19,75,126,24,159,161,68,1145,280,532,2477,227,544,150,25,189,18,160,381,586,8,50,89,50,3141,2288,387,374,91,1,2477,1645,478,91,258,5
39113,05000US39113,"Montgomery County, Ohio","Montgomery County, Ohio",oh,50,0,ACSSF,69,,,,,39,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534801,534801,1158.698,461.5531871,117038,16154,21830,1138,3087,6664,5822,1585,12175,9630,63,14294,12907,11689,117140,14417,29958,7032,1102,9028,2804,6828,12975,24292,104,731,5195,2674,117038,82807,15992,10219,7914,106,117140,76871,18384,6367,15426,92
39115,05000US39115,"Morgan County, Ohio","Morgan County, Ohio",oh,50,0,ACSSF,70,,,,,39,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14977,14977,35.96581,416.4232421,3187,349,314,0,109,53,168,29,169,93,68,881,453,501,2612,200,740,196,27,251,88,167,300,450,0,9,117,67,3187,2049,503,427,208,0,2612,1598,534,250,221,9
39117,05000US39117,"Morrow County, Ohio","Morrow County, Ohio",oh,50,0,ACSSF,71,,,,,39,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34991,34991,86.16805,406.078595,8266,869,874,10,169,178,399,88,373,584,29,2080,1212,1401,7618,599,1787,375,55,548,176,251,889,1716,68,75,465,614,8266,5909,1038,1019,278,22,7618,5073,1303,386,800,56
39119,05000US39119,"Muskingum County, Ohio","Muskingum County, Ohio",oh,50,0,ACSSF,72,,,,,39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85947,85947,129.3255,664.5787332,18456,1755,2079,120,449,757,972,177,1795,1410,37,3633,2265,3007,18440,1514,4378,1398,82,1744,618,819,2194,3837,37,146,908,765,18456,13879,1737,1784,1007,49,18440,12998,2494,915,2014,19
39121,05000US39121,"Noble County, Ohio","Noble County, Ohio",oh,50,0,ACSSF,73,,,,,39,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14561,14561,36.5843,398.0122595,2209,212,91,114,44,42,76,36,105,191,19,396,441,442,2090,270,498,154,31,135,29,67,213,457,0,20,116,100,2209,1502,240,343,124,0,2090,1236,483,82,289,0
39123,05000US39123,"Ottawa County, Ohio","Ottawa County, Ohio",oh,50,0,ACSSF,74,,,,,39,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41304,41304,162.0294,254.9167394,10427,1374,1229,25,353,420,468,105,729,676,59,2028,1502,1459,8882,1092,2027,494,49,717,322,421,1005,1997,3,35,376,344,10427,7451,1088,1146,729,13,8882,5912,1252,636,1049,33
39125,05000US39125,"Paulding County, Ohio","Paulding County, Ohio",oh,50,0,ACSSF,75,,,,,39,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19293,19293,46.32866,416.4377225,4735,562,399,40,60,64,212,34,285,184,167,632,1155,941,3763,319,819,329,1,249,44,281,536,546,23,13,396,207,4735,3655,347,592,141,0,3763,2478,650,270,365,0
39127,05000US39127,"Perry County, Ohio","Perry County, Ohio",oh,50,0,ACSSF,76,,,,,39,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,36000,88.24146,407.9714964,8015,695,780,84,238,263,520,85,452,363,38,1984,1411,1102,6633,695,1617,578,35,444,141,443,771,1374,3,17,247,268,8015,5898,987,681,449,0,6633,4205,1395,256,777,0
39129,05000US39129,"Pickaway County, Ohio","Pickaway County, Ohio",oh,50,0,ACSSF,77,,,,,39,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56279,56279,112.2615,501.3205003,13045,1847,1538,35,617,524,622,133,896,1053,128,2278,1365,2009,11319,1676,2639,511,59,1080,153,427,1064,2766,0,25,398,521,13045,8796,2203,1409,595,42,11319,7493,1894,758,1174,0
39131,05000US39131,"Pike County, Ohio","Pike County, Ohio",oh,50,0,ACSSF,78,,,,,39,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28504,28504,64.74038,440.2816137,5255,831,656,40,134,73,287,97,222,231,92,1079,675,838,4548,426,1213,302,57,536,185,133,401,888,0,0,278,129,5255,3563,724,648,270,50,4548,2791,919,218,620,0
39133,05000US39133,"Portage County, Ohio","Portage County, Ohio",oh,50,0,ACSSF,79,,,,,39,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161553,161553,331.4716,487.3810381,41550,5942,5783,145,768,2507,1925,707,3844,3026,93,6146,5857,4807,39990,4364,9052,1836,273,4082,834,2088,5026,8529,44,128,2326,1408,41550,31864,4014,3954,1647,71,39990,28075,5610,2239,4055,11
39135,05000US39135,"Preble County, Ohio","Preble County, Ohio",oh,50,0,ACSSF,80,,,,,39,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41887,41887,98.76219,424.1197843,10158,1039,925,37,365,325,590,94,660,497,81,2121,1970,1454,9186,884,2046,587,56,961,354,567,860,1912,15,136,547,261,10158,7412,1010,1235,501,0,9186,6678,1252,506,750,0
